username,mention_count,roles,username_lower,is_known_bot,only_comments,high_volume,is_behavioral_bot,suspected_bot
J-bytes,1,['author'],j-bytes,False,False,False,False,False
taylorKempWork,1,['author'],taylorkempwork,False,False,False,False,False
holimion,3,"['comment_authors', 'author']",holimion,False,False,False,False,False
frankier,1,['author'],frankier,False,False,False,False,False
xadupre,1,['review_comment_authors'],xadupre,False,True,False,True,True
gramalingam,2,['review_comment_authors'],gramalingam,False,True,False,True,True
hydroxyhelium,1,['author'],hydroxyhelium,False,False,False,False,False
itsMuhammadtalha,1,['author'],itsmuhammadtalha,False,False,False,False,False
ScholliYT,2,"['comment_authors', 'author']",scholliyt,False,False,False,False,False
thomaslin2020,3,"['comment_authors', 'author']",thomaslin2020,False,False,False,False,False
rboca,1,['author'],rboca,False,False,False,False,False
agaona-asapp,3,"['comment_authors', 'review_comment_authors', 'author']",agaona-asapp,False,False,False,False,False
minh2910,2,"['comment_authors', 'author']",minh2910,False,False,False,False,False
pcuenca,2,['comment_authors'],pcuenca,False,True,False,True,True
williamwen42,285,"['comment_authors', 'review_comment_authors', 'author']",williamwen42,False,False,False,False,False
arnaudstiegler,3,"['comment_authors', 'review_comment_authors', 'author']",arnaudstiegler,False,False,False,False,False
stepsma,1,['author'],stepsma,False,False,False,False,False
chiaolun,2,"['review_comment_authors', 'author']",chiaolun,False,False,False,False,False
biubiuX,2,"['comment_authors', 'author']",biubiux,False,False,False,False,False
SinchDmitry,1,['author'],sinchdmitry,False,False,False,False,False
itang00,4,"['comment_authors', 'review_comment_authors', 'author']",itang00,False,False,False,False,False
sangongs,1,['comment_authors'],sangongs,False,True,False,True,True
harshadk-fb,1,['author'],harshadk-fb,False,False,False,False,False
TovlyFB,2,"['comment_authors', 'author']",tovlyfb,False,False,False,False,False
mannatsingh,1,['review_comment_authors'],mannatsingh,False,True,False,True,True
kwanghoon-meta,17,"['comment_authors', 'review_comment_authors', 'author']",kwanghoon-meta,False,False,False,False,False
chuksmbaka,1,['author'],chuksmbaka,False,False,False,False,False
sgrigory,5,"['comment_authors', 'review_comment_authors', 'author']",sgrigory,False,False,False,False,False
stumpOS,3,"['comment_authors', 'review_comment_authors', 'author']",stumpos,False,False,False,False,False
gregjhogan,2,"['comment_authors', 'author']",gregjhogan,False,False,False,False,False
valentinandrei,25,"['comment_authors', 'author']",valentinandrei,False,False,False,False,False
jyx-su,2,"['comment_authors', 'author']",jyx-su,False,False,False,False,False
lopho,4,"['author', 'comment_authors', 'review_comment_authors']",lopho,False,False,False,False,False
voisey,2,"['comment_authors', 'author']",voisey,False,False,False,False,False
maxhbr,1,['comment_authors'],maxhbr,False,True,False,True,True
shogohida,6,"['comment_authors', 'review_comment_authors', 'author']",shogohida,False,False,False,False,False
Raman-Kumar,8,"['author', 'comment_authors', 'review_comment_authors']",raman-kumar,False,False,False,False,False
EPronovost,2,"['comment_authors', 'author']",epronovost,False,False,False,False,False
yash-dani,2,"['comment_authors', 'author']",yash-dani,False,False,False,False,False
jinsu35,2,"['comment_authors', 'author']",jinsu35,False,False,False,False,False
vishank97,1,['comment_authors'],vishank97,False,True,False,True,True
gpomeranz,2,['comment_authors'],gpomeranz,False,True,False,True,True
bschnurr,1,['author'],bschnurr,False,False,False,False,False
aaronabraham311,1,['author'],aaronabraham311,False,False,False,False,False
BrandonTheBuilder,2,['author'],brandonthebuilder,False,False,False,False,False
alexsamardzic,94,"['comment_authors', 'review_comment_authors', 'author']",alexsamardzic,False,False,False,False,False
VincentLeeMax,3,"['comment_authors', 'author']",vincentleemax,False,False,False,False,False
ekuznetsov139,2,"['review_comment_authors', 'author']",ekuznetsov139,False,False,False,False,False
meliy-meyada,1,['author'],meliy-meyada,False,False,False,False,False
shikanime,3,"['comment_authors', 'review_comment_authors', 'author']",shikanime,False,False,False,False,False
AntaraRoy123456,1,['author'],antararoy123456,False,False,False,False,False
rtaori,1,['comment_authors'],rtaori,False,True,False,True,True
Parskatt,1,['comment_authors'],parskatt,False,True,False,True,True
pumetu,5,"['comment_authors', 'author']",pumetu,False,False,False,False,False
molssongroup,1,['comment_authors'],molssongroup,False,True,False,True,True
mreso,4,"['comment_authors', 'review_comment_authors', 'author']",mreso,False,False,False,False,False
ychfan,1,['comment_authors'],ychfan,False,True,False,True,True
RuABraun,1,['comment_authors'],ruabraun,False,True,False,True,True
zyq8709,8,"['comment_authors', 'review_comment_authors', 'author']",zyq8709,False,False,False,False,False
ynonaolga,4,"['comment_authors', 'review_comment_authors', 'author']",ynonaolga,False,False,False,False,False
shingjan,16,"['comment_authors', 'review_comment_authors', 'author']",shingjan,False,False,False,False,False
blongnv,2,"['review_comment_authors', 'author']",blongnv,False,False,False,False,False
wqfish,3,"['comment_authors', 'author']",wqfish,False,False,False,False,False
fgerzer,2,"['comment_authors', 'author']",fgerzer,False,False,False,False,False
KayKozaronek,1,['comment_authors'],kaykozaronek,False,True,False,True,True
mayank31398,1,['comment_authors'],mayank31398,False,True,False,True,True
n-splv,1,['comment_authors'],n-splv,False,True,False,True,True
blackrabbit,1,['comment_authors'],blackrabbit,False,True,False,True,True
mergennachin,8,"['comment_authors', 'review_comment_authors', 'author']",mergennachin,False,False,False,False,False
myron,1,['comment_authors'],myron,False,True,False,True,True
SeaOfOcean,1,['review_comment_authors'],seaofocean,False,True,False,True,True
Surya-Varman,1,['author'],surya-varman,False,False,False,False,False
milutter,1,['comment_authors'],milutter,False,True,False,True,True
MaKaNu,2,"['comment_authors', 'review_comment_authors']",makanu,False,True,False,True,True
tj-safely,1,['comment_authors'],tj-safely,False,True,False,True,True
jkoudys,1,['comment_authors'],jkoudys,False,True,False,True,True
jiawenliu64,26,"['comment_authors', 'review_comment_authors', 'author']",jiawenliu64,False,False,False,False,False
boringcrypto,1,['author'],boringcrypto,False,False,False,False,False
madhu-fb,2,"['review_comment_authors', 'author']",madhu-fb,False,False,False,False,False
changeling,1,['comment_authors'],changeling,False,True,False,True,True
mindest,3,"['comment_authors', 'review_comment_authors', 'author']",mindest,False,False,False,False,False
sboal94,2,"['review_comment_authors', 'author']",sboal94,False,False,False,False,False
oguzhanmeteozturk,1,['author'],oguzhanmeteozturk,False,False,False,False,False
PanosAntoniadis,3,"['comment_authors', 'author']",panosantoniadis,False,False,False,False,False
vanbasten23,18,"['comment_authors', 'review_comment_authors', 'author']",vanbasten23,False,False,False,False,False
scramsby,5,"['comment_authors', 'author']",scramsby,False,False,False,False,False
JacobHayes,2,"['comment_authors', 'author']",jacobhayes,False,False,False,False,False
hmih,1,['comment_authors'],hmih,False,True,False,True,True
lawrenceong,2,"['comment_authors', 'review_comment_authors']",lawrenceong,False,True,False,True,True
jspaezp,1,['comment_authors'],jspaezp,False,True,False,True,True
ecly,2,"['comment_authors', 'author']",ecly,False,False,False,False,False
YankoFelipe,1,['comment_authors'],yankofelipe,False,True,False,True,True
simlay,1,['author'],simlay,False,False,False,False,False
cz-37,3,['author'],cz-37,False,False,False,False,False
blankstatic,2,['author'],blankstatic,False,False,False,False,False
charlie-wt,12,"['comment_authors', 'author']",charlie-wt,False,False,False,False,False
wswartworth,1,['author'],wswartworth,False,False,False,False,False
Rachel030219,3,"['comment_authors', 'review_comment_authors', 'author']",rachel030219,False,False,False,False,False
XilunWu,200,"['comment_authors', 'review_comment_authors', 'author']",xilunwu,False,False,False,False,False
qzhang90,2,"['comment_authors', 'author']",qzhang90,False,False,False,False,False
seamanj,1,['comment_authors'],seamanj,False,True,False,True,True
joasanna,1,['comment_authors'],joasanna,False,True,False,True,True
AngelJA,5,"['comment_authors', 'review_comment_authors', 'author']",angelja,False,False,False,False,False
rmax,1,['author'],rmax,False,False,False,False,False
Cemberk,2,"['comment_authors', 'author']",cemberk,False,False,False,False,False
saitcakmak,4,"['comment_authors', 'author']",saitcakmak,False,False,False,False,False
timlueg,2,"['comment_authors', 'author']",timlueg,False,False,False,False,False
anupambhatnagar,14,"['comment_authors', 'review_comment_authors', 'author']",anupambhatnagar,False,False,False,False,False
filiplindqvist-tink,1,['comment_authors'],filiplindqvist-tink,False,True,False,True,True
kvathupo,10,"['comment_authors', 'review_comment_authors', 'author']",kvathupo,False,False,False,False,False
cduranleau,1,['review_comment_authors'],cduranleau,False,True,False,True,True
egrinstein,4,"['comment_authors', 'author']",egrinstein,False,False,False,False,False
kevalmorabia97,7,"['comment_authors', 'review_comment_authors', 'author']",kevalmorabia97,False,False,False,False,False
UpendraMallya,1,['author'],upendramallya,False,False,False,False,False
jlukehubbard,3,"['comment_authors', 'review_comment_authors', 'author']",jlukehubbard,False,False,False,False,False
ArekSredzki,3,"['comment_authors', 'review_comment_authors', 'author']",areksredzki,False,False,False,False,False
PratsBhatt,6,"['comment_authors', 'review_comment_authors', 'author']",pratsbhatt,False,False,False,False,False
Vargol,1,['comment_authors'],vargol,False,True,False,True,True
irumata,1,['author'],irumata,False,False,False,False,False
tissue3,9,"['comment_authors', 'author']",tissue3,False,False,False,False,False
ajaymh,3,"['comment_authors', 'author']",ajaymh,False,False,False,False,False
ankurvdev,2,"['comment_authors', 'author']",ankurvdev,False,False,False,False,False
NiklasGustafsson,1,['comment_authors'],niklasgustafsson,False,True,False,True,True
mnuyens,4,"['comment_authors', 'review_comment_authors', 'author']",mnuyens,False,False,False,False,False
imzhuhl,15,"['comment_authors', 'review_comment_authors', 'author']",imzhuhl,False,False,False,False,False
arlyon,3,"['comment_authors', 'review_comment_authors', 'author']",arlyon,False,False,False,False,False
ndmitchell,1,['review_comment_authors'],ndmitchell,False,True,False,True,True
EduardoTomazini,1,['author'],eduardotomazini,False,False,False,False,False
weberxie,1,['author'],weberxie,False,False,False,False,False
fd0r,3,"['comment_authors', 'author']",fd0r,False,False,False,False,False
shadeMe,2,"['comment_authors', 'author']",shademe,False,False,False,False,False
yufenglee,1,['comment_authors'],yufenglee,False,True,False,True,True
HaoRan-hash,1,['author'],haoran-hash,False,False,False,False,False
qgallouedec,2,"['comment_authors', 'author']",qgallouedec,False,False,False,False,False
cristianPanaite,4,"['comment_authors', 'author']",cristianpanaite,False,False,False,False,False
ccshan,2,['author'],ccshan,False,False,False,False,False
deandyu,4,"['comment_authors', 'review_comment_authors', 'author']",deandyu,False,False,False,False,False
mauvilsa,4,"['comment_authors', 'author']",mauvilsa,False,False,False,False,False
isdanni,65,"['comment_authors', 'review_comment_authors', 'author']",isdanni,False,False,False,False,False
HunterTracer,3,"['comment_authors', 'review_comment_authors', 'author']",huntertracer,False,False,False,False,False
GraceJiang0312,1,['author'],gracejiang0312,False,False,False,False,False
Guitaricet,2,"['review_comment_authors', 'author']",guitaricet,False,False,False,False,False
lms-mt,1,['review_comment_authors'],lms-mt,False,True,False,True,True
knagrecha,1,['author'],knagrecha,False,False,False,False,False
brthor,1,['comment_authors'],brthor,False,True,False,True,True
kevmo314,1,['author'],kevmo314,False,False,False,False,False
richqyz,3,"['comment_authors', 'author']",richqyz,False,False,False,False,False
YassKa71,1,['author'],yasska71,False,False,False,False,False
WongJohnson,1,['review_comment_authors'],wongjohnson,False,True,False,True,True
cnemri,4,"['comment_authors', 'author']",cnemri,False,False,False,False,False
ashokei,2,['comment_authors'],ashokei,False,True,False,True,True
fsx950223,1,['author'],fsx950223,False,False,False,False,False
m4drat,11,"['comment_authors', 'review_comment_authors', 'author']",m4drat,False,False,False,False,False
ZainRizviWhiteHat,4,"['comment_authors', 'author']",zainrizviwhitehat,False,False,False,False,False
ZainAlt,4,"['comment_authors', 'author']",zainalt,False,False,False,False,False
coderabdu,1,['author'],coderabdu,False,False,False,False,False
OwenPendrighElliott,2,"['comment_authors', 'author']",owenpendrighelliott,False,False,False,False,False
TimeRainStarSky,2,['author'],timerainstarsky,False,False,False,False,False
kraidiky,2,"['comment_authors', 'author']",kraidiky,False,False,False,False,False
yrik,1,['comment_authors'],yrik,False,True,False,True,True
richardachen,3,"['comment_authors', 'author']",richardachen,False,False,False,False,False
ManfeiBai,7,['author'],manfeibai,False,False,False,False,False
splhack,1,['author'],splhack,False,False,False,False,False
mx781,2,"['comment_authors', 'author']",mx781,False,False,False,False,False
V0XNIHILI,1,['author'],v0xnihili,False,False,False,False,False
bowen0701,1,['author'],bowen0701,False,False,False,False,False
avikchaudhuri,201,"['comment_authors', 'review_comment_authors', 'author']",avikchaudhuri,False,False,False,False,False
